chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.49840543,2669.979675748535,2396.672280982218,5526.430800010876,0.11757230943058777,-103.10894,74.08576,-22.439337,51.579613,-7.073058,32.65555,-14.975664,19.621967,-7.05465,22.25326,-7.3104334,17.612127,-0.029118042,14.706664,-4.2308645,10.655445,-6.3222384,1.039781,-1.8156147,5.5581427,hiphop
0.4825765,2272.772901637457,2327.284514366882,4964.435848227233,0.10443931868716164,-109.48845,97.372986,-20.622847,37.36312,-3.1089725,28.598396,-14.16002,23.839703,-8.729605,19.891531,-11.281407,17.932617,-3.4677637,8.230629,-8.941114,9.266077,-4.9823914,1.8441545,-2.2397442,0.6702805,hiphop
0.5337245,2628.9524146517033,2350.8148689691548,5411.512108468677,0.1385510319992266,-105.50632,76.67886,-24.78767,55.213455,-8.263179,28.902855,-15.746757,26.300936,-8.48373,20.452776,-8.148474,13.913886,-6.56067,9.870583,-4.8570256,5.8769054,-1.9445459,3.9613707,-3.6129549,-2.29088,hiphop
0.47795796,2329.9470606590817,2663.9389944156296,5835.606295769287,0.07259227873646558,-145.0224,84.06948,10.870802,43.61787,6.2947288,36.134087,-14.657153,26.806265,-10.331995,24.70381,-8.714691,18.791416,-4.398911,9.877569,-8.130709,8.8187065,-7.877115,2.8769755,-4.3436155,-1.1208903,hiphop
0.47657716,3185.4777959564185,2603.78801091917,6278.377580753336,0.15213151947989173,-191.62212,41.312496,5.0099,65.468506,-4.3196907,42.643368,-12.261321,23.816195,-4.266441,16.034416,-5.092077,16.43678,-9.366231,6.6732497,-2.7291791,-0.44477966,-7.419269,4.570115,-6.9779077,2.4725888,hiphop
0.45899963,1929.734081365856,2249.5048583652433,4412.291545823666,0.05418184756863882,-169.89024,98.03752,-11.32262,38.256397,5.076866,25.408718,-11.839295,25.134598,-5.5407915,19.21935,-2.9138448,18.212898,6.0938478,13.965517,-0.29499325,12.498983,0.41666088,1.6524763,1.5151688,2.803615,hiphop
0.56244695,2735.775141441842,2295.70299516898,5419.955522223027,0.1575562373114849,-92.6046,77.3936,-32.74526,54.568737,-13.190123,33.6467,-12.060784,28.014591,-11.94249,18.825663,-6.647936,13.038724,-7.0030413,7.0700226,-4.5258365,6.48873,-2.9695382,3.7009518,-5.4056005,-4.2110853,hiphop
0.42479774,1752.6267888161815,1812.0434982103197,3490.710420896172,0.08311732646945089,-128.1582,124.53764,-37.171375,43.883537,-12.751361,18.993832,-9.269933,19.77155,-6.8736367,13.463644,-5.9664745,12.313366,-4.6376433,5.8248186,-2.8618047,3.6819634,-1.8732855,-0.1491319,-2.053678,-3.2245183,hiphop
0.47404888,2582.20395396858,2526.3310569502164,5731.928835556844,0.11600512676430781,-111.16287,80.6155,-0.8804293,50.620407,-13.462736,35.314022,-14.834364,21.186935,-13.571441,19.616308,-11.75593,16.965014,-9.355466,8.697415,-9.881429,5.8147416,-9.132331,0.87152594,-5.9876842,-0.3132008,hiphop
0.53331316,2538.747388207359,2341.4758584478855,5353.807120975928,0.10070602523201856,-129.8209,71.99824,-23.265764,63.211235,-6.867464,34.38985,-12.197354,30.476763,-7.5884557,20.586693,-6.206893,14.665266,-2.9439778,9.039396,-4.735542,5.3772106,-2.4183736,1.619183,-5.9742274,-0.82437867,hiphop
0.43080902,1962.680819465492,1916.8137114980457,3797.7542461209396,0.10151491806844548,-138.86055,100.21756,-31.45504,32.470905,-2.7582245,13.106353,-14.511356,13.958231,-15.179476,8.195607,-4.926458,3.518245,-7.986111,0.80056375,-2.9776206,-0.73127365,-7.727912,-1.2295,-6.5214067,-5.3952765,hiphop
0.34451148,1503.8694855583212,1754.2160817708136,2799.2830988979117,0.07841653373936582,-252.07318,137.9032,-11.130971,8.365116,0.7300727,1.5904326,-3.7294295,-4.1325154,-5.49907,-2.634167,-3.5379992,-3.14769,-1.8493626,-1.0018798,-2.5804286,-1.9574202,-1.5034337,0.22194876,-1.9914855,-3.353826,jazz
0.32799223,1266.5828637839497,1691.4367181057296,2410.8277783316416,0.059293884135730855,-345.72153,146.97284,-0.52352834,22.641022,5.810401,10.366902,-0.14916508,-1.7146829,-6.115183,-0.51925814,1.0352267,1.2212329,-1.9301192,-5.546114,-4.4051127,-2.5890949,-5.185927,-5.4207325,-3.11302,-0.79819125,jazz
0.26772884,1064.6686670420763,1050.3234233709177,1895.729578288138,0.05785736296403712,-256.959,175.35876,-44.822285,25.65062,-4.255735,-0.22276369,-11.312749,-9.189112,-4.0953593,-8.30826,-22.548216,-7.6085863,-7.651291,-11.743057,-8.1697035,-7.4975076,-12.292102,-6.7653456,-3.496989,-8.645326,jazz
0.31925398,813.0633336735078,1058.892383056211,1416.5533574717228,0.044649978248259864,-297.3196,193.0974,10.208952,-1.628381,3.3884053,9.986559,-7.2446437,4.684893,-5.383338,-2.8617845,-10.222763,0.36989966,-4.9645658,3.2373304,-4.4731593,-1.8917698,-2.2716458,3.8829055,0.34347856,-2.2217753,jazz
0.17193921,1039.2631062071562,1421.998044256893,1837.4583658098898,0.04775035648685228,-270.26434,137.61295,5.6676173,42.459003,-7.94635,9.919731,-6.7854657,8.242964,-6.1824007,5.477772,-5.427683,-5.1852136,-6.988831,-3.238631,-2.009715,4.402397,1.9815922,4.976831,6.57783,-2.4256,jazz
0.24818967,1268.3253083918864,1546.2374387559742,2486.6269848462875,0.057875111779775716,-246.2349,120.19255,-0.9656111,30.68992,0.18072449,23.157375,0.4472777,9.164931,-0.55582756,5.710789,-3.751721,4.2219925,-0.27857482,7.450376,0.7110057,7.0829124,0.8887731,0.97915155,1.7293111,-1.3561823,jazz
0.27487716,1219.493013442417,1459.0661503442977,2416.148627827726,0.048039624419953596,-234.35919,142.73465,-14.274724,51.95101,-8.182988,12.759843,-4.2694197,12.074121,-13.695992,-1.5666171,-3.9689167,4.9192405,-3.9426222,2.1876757,-6.6727314,-9.767032,-4.4747167,-5.543734,-1.1649926,-1.0990268,jazz
0.1972313,1169.740408706836,1355.3964617790464,1958.1725366154292,0.06482660539926527,-291.9438,137.73483,2.6662524,35.632282,-12.302241,15.55895,-6.7780747,-2.8267107,-3.7635381,-3.4631279,-1.717849,10.413821,8.311742,5.20979,0.31522575,0.38701066,-1.4656295,-0.7603496,-6.34101,-5.5111513,jazz
0.35734358,1304.5886176531867,1636.829731592844,2723.9835026645883,0.04626700865235885,-189.94781,134.41724,-25.64155,45.71974,8.195152,21.436255,-4.572856,14.384241,-12.655513,10.276115,-7.92992,-1.1402013,-5.0447836,2.4142563,-5.010564,-2.1567466,-4.238583,1.8449762,-0.4410173,-4.770748,jazz
0.26719218,749.3539040730334,1211.148039215557,1133.5491136165892,0.03168654534029389,-296.6901,172.3659,16.885542,18.925909,1.3705646,14.395843,1.0138992,9.51599,-7.3999524,3.5145721,-7.649577,-0.10913218,-7.9321074,-3.1882656,-8.081091,-4.0665126,-0.8356148,-3.8711228,-2.8217669,-6.9242964,jazz
0.32962924,829.4674018361053,1037.6953563622983,1554.1710094620069,0.03306037920533643,-318.74493,162.66498,-16.497026,39.138977,31.440582,15.266574,-0.6841129,5.8097835,-8.635686,-4.0049634,1.3578959,0.054414235,-3.111395,-1.5464633,-1.5885949,-4.8758407,-4.2414317,-1.2747114,-0.74571556,-4.4252543,jazz
0.30049247,1825.673656909468,2108.2281837110236,4010.8713384570765,0.0768886250483372,-192.50058,113.18049,-6.334553,39.571102,-9.164303,17.202394,-19.082422,12.191114,-15.467873,9.675313,-10.940625,12.932248,-7.265087,8.483801,-4.1602716,0.9682303,-7.1390705,1.171694,-1.1813016,-1.2992201,jazz
0.3637769,1650.8523538026793,2040.694126981469,3658.429592336137,0.06368954828886311,-253.17459,122.69451,-5.663682,40.562668,-5.8248005,18.397047,-16.65726,14.585358,-15.156009,8.203471,-13.888677,8.284745,-7.3011127,5.413024,-6.312316,2.783661,-4.2295856,0.53727645,-1.4940404,-2.5415952,jazz
0.31432462,1789.9827260904644,2312.8859350767757,4397.319891060035,0.06107594076276102,-217.62346,112.636284,12.684657,39.51864,-9.821474,17.374678,-12.360324,20.702042,-18.302612,16.349874,-10.017829,9.043352,-6.8748965,7.3108015,-4.776978,8.562779,-2.7829149,1.273962,-0.3478265,0.35969174,jazz
0.19867083,1171.5565678358992,1278.0509345640637,2018.525458599188,0.06491837055297757,-358.27698,137.9811,-10.983363,20.825016,1.9816148,-3.4276004,-11.525945,-3.2584684,-11.018877,-8.4271755,-7.464492,-0.9940947,-6.710112,2.404602,-2.6349256,-0.30082658,-1.4245094,-1.7008388,0.9045677,4.4205146,jazz
0.33275813,1782.2239999032222,2061.905524535424,3811.943178110499,0.07355637930201082,-199.97598,117.2346,-12.375935,39.111374,-6.351595,16.52919,-17.303377,13.625559,-17.66364,14.037739,-10.203921,12.183079,-6.708656,7.7487645,-8.08097,2.630415,-6.649532,4.8669558,0.698277,0.46344236,jazz
0.24953522,1465.8574464982278,1738.8589018270416,2822.406728085122,0.06984498864075793,-259.87674,123.187164,-6.3908424,37.570335,-2.9776561,13.057896,-14.083035,5.310006,-11.961549,3.5246274,-9.633516,5.3332872,-7.8434987,3.2578952,-0.55310374,2.8877919,-0.027695516,2.098475,1.1097094,2.9358056,jazz
0.34540617,1934.164817569498,2187.120314057048,4326.8581877175175,0.08414373670726992,-233.11151,105.91509,-2.662992,37.432346,-8.161619,15.7329855,-15.06936,8.364774,-16.37989,8.640556,-9.369956,7.103403,-5.9885592,1.990524,-5.7308297,-0.9403243,-6.907964,-3.767108,-1.6249467,-2.4347813,jazz
0.35347354,1993.3527659883678,2127.165109348558,4248.1945489232885,0.08770822759570766,-192.07294,105.57014,-26.020508,40.166473,-6.6616087,26.503607,-10.378772,18.473545,-14.0029125,14.932205,-12.696288,9.580199,-5.197941,7.8339615,-3.8534808,12.366529,-1.1102145,-0.7842484,-2.9842067,0.35045522,jazz
0.248214,1352.8036058269497,1714.9929557825174,2712.967095961427,0.05545069907675947,-267.2788,129.04967,-14.720131,41.267487,-1.0147073,22.958132,-8.130001,11.183092,-9.078563,11.321143,-5.5047398,13.569756,-1.1838813,1.8789871,-2.7082243,3.2862349,-1.5979514,0.25822115,-0.6132103,4.519881,jazz
0.28917664,1171.224447700379,1678.1946156250287,2579.629438714472,0.03296332717034029,-376.73203,119.15052,-2.952156,48.510258,13.165588,21.252401,0.019277668,8.011803,-0.39833167,2.379533,-0.028779067,0.90335244,1.6668227,-0.14485829,1.3359946,-0.19391572,1.979718,2.7104316,1.7635124,0.4612431,jazz
0.43270674,2915.0177020585525,2420.4212119217423,5864.933419282917,0.18137212695765662,-174.67982,75.89473,-12.799035,52.615902,-29.401138,22.759752,-22.362709,18.626198,-24.711548,21.167017,-13.805634,13.012531,-7.8625774,8.019112,-5.967343,9.531877,-6.002379,2.3475432,-3.3523064,2.5089352,jazz
0.20151754,1451.871047146894,1920.3765068791472,3047.5644282011312,0.051224215124709975,-298.75735,112.05682,6.487097,28.405064,-6.753927,16.659887,-11.799572,12.752351,-8.345207,13.8840885,-4.242344,2.323411,-4.319738,1.4156035,0.70729816,13.45715,9.403632,6.9191494,7.8830786,-1.7756028,jazz
0.2211409,1988.6622724729361,2100.235633603962,4316.990884661398,0.08013779123163187,-188.08232,98.61334,-11.285426,47.21877,-20.336428,18.78945,-15.790519,13.69087,-15.469746,17.422108,1.0043634,18.286823,4.6396756,9.82838,-5.4989514,2.1299949,-6.247223,-3.4184456,-2.994195,2.2174096,jazz
0.3489883,2034.4791911403092,2084.5436699007896,4342.462682170823,0.09322282240912606,-202.58476,105.84423,-20.556301,43.882862,-14.273112,25.290838,-15.587921,15.316717,-13.287265,12.272203,-8.763045,10.158108,-1.8582662,6.188662,0.2318893,8.043013,-3.1580389,-0.46436056,-3.5853348,0.71371347,jazz
0.2682471,1697.83624497918,2065.790269524301,3805.639761727813,0.06359853840390564,-237.6387,108.31951,2.0313573,41.76509,-10.455888,16.944996,-8.590912,12.800404,-9.111098,15.943171,-6.525602,7.172116,-8.255852,-0.19890787,-8.692444,-2.247981,-4.7303596,-3.5107074,1.4599243,2.4120092,jazz
0.20181754,1367.327324534305,1638.6647337098416,2631.2808149651974,0.05861036591260634,-414.03528,104.86469,-7.839936,37.85241,0.17604107,23.409214,-7.302677,5.7580423,-1.056865,8.495794,-5.505836,0.86688286,-1.4607385,7.724599,1.2388458,6.025237,5.2387533,2.4250412,7.6201987,9.826225,jazz
0.32514912,1769.392504975859,2113.3998586358803,3966.3394087151974,0.06268088686678268,-262.06067,108.98975,-6.337937,55.1664,-10.65916,18.519104,-4.2446284,18.544847,-19.70284,17.573423,-10.9770355,11.927486,-3.4323988,7.1830983,-8.858801,4.971934,-4.0341587,-0.0965941,-0.80987155,-0.6107646,jazz
0.27649224,1854.0264978659407,2096.2494468870204,4031.2887452871228,0.07490491166376644,-233.76523,108.45362,-10.682671,38.70038,-10.768121,14.159407,-16.256104,10.375397,-20.814,10.08061,-12.013499,7.7676673,-12.031628,3.3717198,-6.3556767,3.9894426,-1.2760606,-3.8266778,-6.2269936,-4.9469852,jazz
0.30415455,2235.343538894181,2259.222828724251,4683.929655778712,0.09937373114849188,-232.92876,93.82224,-16.178242,49.58609,-13.944542,13.493357,-11.825131,13.29322,-25.817183,17.37532,-13.314112,9.283911,-5.4866004,1.9240535,-14.40289,2.590804,-11.479519,-1.2363385,-5.20457,-3.8738165,jazz
0.2351758,1687.8695513922864,1763.0968791367047,3354.658214454031,0.08464938913863108,-318.99994,115.66469,-23.019875,52.594223,-12.798248,14.616499,-8.204509,0.29820862,-23.839804,10.854394,-9.563089,7.470179,-4.249437,2.9763358,-4.4016685,-1.0432358,-5.383596,-5.5161657,-6.978023,-1.7301304,jazz
0.31104836,1752.7591105362628,1990.4920283168055,3734.0705889283645,0.07237627187258314,-237.50237,115.93069,-15.409919,47.103558,-13.505923,18.193521,-13.942015,15.340446,-17.527187,13.400241,-6.2344465,8.629509,-7.2383695,4.782372,-4.396645,4.5066137,-4.261119,2.3123896,-9.928867,-4.3275776,jazz
0.2807079,1521.904428660079,1909.544917486724,3251.2721935723607,0.061381069339713844,-305.4449,121.933464,2.6064076,36.94224,-8.558879,17.92036,-9.269381,10.571828,-9.929619,2.3252542,-12.683234,0.31159124,-8.6223955,2.5943217,-6.97348,-2.9153855,-4.6434064,-3.2410364,-4.445279,-3.9558794,jazz
0.27397236,1169.1448171797708,1498.2324217066625,2443.177544047274,0.04233319134280743,-261.82053,139.55002,-17.106533,49.890312,-5.8597913,19.839077,1.8652283,5.707028,-7.8273163,-0.43314874,-1.2523296,-2.1962442,4.4686294,-0.32529655,0.102883846,-0.2827746,1.9868649,-2.635558,-1.1535777,-5.372205,jazz
0.31169972,1759.486745071951,1779.5990078009331,3574.1037036869197,0.07934929065158546,-146.3341,118.20205,-34.68313,58.77828,-14.961312,34.305923,-6.5831194,13.893941,-14.636039,9.191147,-11.325637,1.0963258,-5.4980288,-0.16466974,-2.1979206,-2.7256818,1.1339812,-5.59352,-2.7634683,-7.144936,jazz
0.2646004,844.084418057831,1104.420735526439,1608.4869738797854,0.037725674303944315,-261.89267,182.53813,-16.891697,49.8501,-1.2053025,6.324243,6.012869,-8.899389,-10.305132,-3.2101238,-5.358581,-3.550688,-2.8933372,-7.469996,-0.5404846,1.1253022,-1.9743423,-5.219293,-1.86661,-3.5034802,jazz
0.32239333,1481.5685870584466,1412.025521594513,2657.35214481221,0.09950288210556844,-196.91139,152.82869,-36.86233,41.793427,-8.679532,4.397471,-11.549313,1.4114859,-14.72529,0.46644214,-10.1624155,-6.9264994,-6.24396,-3.7160583,-4.5620437,-6.402776,-2.8897488,-4.8581123,-5.8867807,-9.120354,jazz
0.28485855,1276.1951764985063,1570.0682663446162,2467.2837401210845,0.05150064348897912,-198.48672,140.7171,-18.420883,30.511253,-6.6897907,15.721617,-0.7275954,7.293123,-6.586989,6.065773,-5.1217856,3.455959,-2.8346827,7.181352,-0.30970606,-2.029562,3.1291795,0.8605504,1.5229845,-0.22505918,jazz
0.28566554,1554.62361446986,1775.4348322951082,3216.7741036470416,0.06639416569992267,-179.57124,124.31078,-29.72733,45.35099,-10.183351,17.75645,-8.799443,12.740393,-10.742957,8.603839,-12.388601,3.3815973,-12.022496,6.5141177,-9.864103,-2.8124743,-5.1197987,-1.2036103,-1.8785408,-5.630647,jazz
0.24762955,1310.931347791607,1445.8336980232227,2723.5671607634863,0.07648568916763342,-237.32207,146.84085,-24.419361,64.27134,-10.810476,3.2754412,-1.3197528,2.6961732,5.1424003,0.39442843,9.634404,2.508663,3.1253278,7.7446074,-1.5281179,1.7320493,0.7817119,-2.4450688,4.0195737,-1.9912821,jazz
0.2367005,1316.8535021237412,1475.300311710026,2778.407715976653,0.054847239341647334,-179.78761,147.7767,-20.473991,58.618923,-23.796518,2.4591317,-3.1922562,-9.325332,-5.757287,-0.42839426,-8.355326,3.0898447,-6.8534765,-4.390356,-1.1717656,-4.2656474,-0.54991144,-3.582922,1.5008615,-0.60244095,jazz
0.30814984,1617.443035513935,1568.4510182808956,3103.6123749274943,0.10058782567188708,-216.3098,135.01405,-35.479626,61.602608,-14.553433,11.037167,1.2135093,10.953982,-8.293708,-1.4459268,0.12098013,8.27198,-4.579764,0.57482284,-6.097359,0.20019296,-0.5979136,-5.045638,-1.2514998,-7.217296,jazz
0.2850607,1344.2559589612654,1548.7357027517717,2771.7628992350637,0.061185832366589324,-206.82304,141.83994,-13.78654,49.328163,-24.796385,11.786921,-12.77819,-16.565851,-8.377786,-1.2238872,-7.6568,-1.3779542,-9.349437,-7.4996767,-2.8642592,-6.155102,-0.9415713,-1.2913027,-2.2330842,-3.274121,jazz
0.254009,1761.322747116071,1793.347173704998,3463.1069528531034,0.08571960496423048,-173.17636,111.63435,-35.906727,45.838833,-11.407395,19.69549,-8.062451,17.943745,-8.935472,14.706584,-10.318376,4.674613,-11.805905,3.2291474,-7.9802227,0.09646069,-3.5730429,-0.43869796,-2.1059935,-4.8944845,jazz
0.27648327,1004.6109540451959,1247.3588202034618,1809.9631466611079,0.04966836148975251,-247.04442,168.02612,-19.707693,21.93689,-0.72762996,15.072905,-1.2399541,4.73629,-2.0299423,6.529896,-1.3924552,5.6101494,-0.29335752,5.661221,3.210431,1.8674005,7.0227213,5.048997,2.4462774,-0.90899616,jazz
0.27868405,937.4217615567771,1187.0945406868025,1763.0164338928364,0.042621704007153906,-231.299,174.37901,-19.723118,47.348385,-1.9432786,6.65707,-1.0884839,-5.5149307,-13.738747,-3.7104537,-6.3078814,-1.5047745,-2.6242728,-7.2709217,-2.309302,1.0290512,-1.1097072,-8.5689,-4.060764,-3.9216099,jazz
0.25049263,1295.1814266977444,1446.187645758544,2695.613965523492,0.05863604505027069,-204.18394,147.60635,-25.214663,49.340168,-15.659563,2.7003434,-7.8406925,-10.643509,-4.793737,-3.6701748,-3.5133266,1.5603591,1.4795508,-2.7322657,-0.2902094,-2.2197351,1.5189327,-1.0556701,-1.7779857,-2.4721315,jazz
0.35856622,1981.6622032084713,2144.724075109948,4261.342626160093,0.09353588130800464,-201.76953,109.30493,-15.516272,44.27643,-11.048358,18.844452,-11.311322,18.402006,-18.911566,11.21573,-11.906082,6.9607186,-11.653689,7.0824804,-9.117713,9.884817,-5.660992,-3.3242912,-5.4480653,-0.3134007,jazz
0.28259966,1748.4005518696765,1947.9471139319808,3685.4418548796402,0.07930246398878577,-204.7544,117.431206,-20.939768,42.016037,-10.348181,19.232334,-11.634733,7.984093,-20.270893,8.783561,-11.705148,5.171061,-11.232646,6.072355,-5.1388063,7.819002,-1.203653,-1.0704224,-3.1596785,-1.5393454,jazz
0.20994127,2049.640520145851,2467.069224646155,4562.174630220417,0.06476844970514307,-165.48442,87.27773,24.82933,28.397118,-2.771613,-1.328948,-14.075455,-4.76465,-19.206526,-0.60284543,-11.943277,-8.325478,-8.230436,-0.42099765,-6.4196143,-1.5317898,2.0179543,-0.44597563,-0.90518093,1.5429399,jazz
0.41008708,2485.940907807433,2760.0152692222937,5797.386911374713,0.08126299096903669,-54.857235,77.318535,8.344058,31.68656,11.31171,11.735365,7.8781133,13.474248,-2.2165105,5.5890656,1.5253973,7.4210844,-0.9244761,1.6018066,-6.050883,1.2102019,3.2255008,2.9540985,2.4420455,1.9224557,jazz
0.27398726,1193.2662134636287,1559.023627220141,2479.1744648165604,0.042435530259087396,-260.92773,138.55923,-16.339527,49.155952,-5.2593026,19.349583,2.204604,5.551165,-7.879702,-0.20858842,-1.6205708,-1.7244217,3.9445434,0.22789489,-0.43475473,0.22789453,1.5162908,-2.2390308,-1.4543005,-5.162263,jazz
0.36623764,2289.574755840761,2592.495164942463,5243.624608174001,0.07725502618178325,-91.50291,82.659454,12.088584,36.697582,-0.7664416,13.452944,5.64984,9.665152,-3.7486281,1.8064284,1.4970065,1.261608,0.8102231,4.3926177,0.56003684,3.8550866,-0.30001825,0.23112996,1.7595326,1.6651577,jazz
0.31171632,1804.5907529650076,1861.6187338459831,3646.3640040421983,0.07952338009957463,-141.02538,110.77958,-27.506058,51.984818,-8.675413,28.634903,-1.6098472,9.671144,-11.189146,6.5219617,-9.410141,-0.11176335,-4.93431,-0.16243291,-2.6763093,-1.8629922,-0.01907115,-4.24115,-4.228638,-5.6442223,jazz
0.2782703,1670.233116562232,2109.438546025433,3464.0417272930354,0.06482669411707882,-111.64137,121.76639,-3.1201417,20.952145,2.5438056,5.576562,-3.2441738,2.6070302,-2.3018298,3.9302595,-3.6402917,-0.16365114,-3.8900514,0.44080666,0.26131433,-0.8760809,-5.273277,-1.6059754,-2.9322398,-1.4189223,jazz
0.26459953,871.4359865873053,1204.8352414096294,1631.9769839399653,0.03777854311678268,-260.39737,180.65173,-15.385265,48.5717,-0.09224597,5.435179,6.592422,-9.165672,-10.289591,-2.9855447,-5.8149586,-2.9293792,-3.6206088,-6.6752534,-1.3526895,1.8931615,-2.674797,-4.601451,-2.3773367,-3.1154325,jazz
0.37267327,2976.3467583667048,3035.9715294554844,6860.793231670673,0.11474045973557692,-37.888756,65.09345,14.328891,21.3053,7.4966865,6.3179746,1.899446,6.556881,-2.916607,5.56405,2.4387946,2.9935367,0.5917786,2.0113378,-1.7642143,4.5210357,0.08407815,-2.027351,-3.8670518,-2.114585,jazz
0.23416768,1378.5242743547162,1773.6764040126286,2584.9086540204466,0.06185877682714617,-248.03088,125.95625,-12.608919,30.273462,-1.0752095,-2.2263877,1.9285321,0.22940311,2.7007546,-4.39966,-6.444575,-6.496408,-3.9914885,2.322678,0.34983587,-4.0485873,-1.4984517,-3.5200713,-6.1874967,-7.340963,jazz
0.32240322,1545.494758082446,1580.2640965475446,2721.4188365537993,0.099600311774942,-190.61632,144.05437,-28.411,33.816868,-1.2972028,-2.294563,-5.6446376,-3.6427038,-10.533876,-2.8481617,-7.7079706,-8.582155,-5.2980995,-4.029314,-4.7827053,-5.748657,-3.8723962,-3.6498423,-7.235662,-7.696955,jazz
0.31640762,1391.4736421751793,2132.913878836133,2913.813022866289,0.03801713930407464,-179.77042,114.68793,28.391602,36.07066,11.151986,12.7713375,3.7995908,8.484924,-0.05345155,5.3943543,1.011903,2.6756608,-3.7310827,-0.3278616,-0.8281034,2.4809768,0.156615,1.5191305,-1.2863212,1.4079225,jazz
0.28488207,1427.4008895726513,1886.8274278617805,2728.9046639356147,0.05241074233855375,-190.42307,129.54205,-7.8455296,20.726065,2.2027948,7.797857,6.192283,1.3509511,-1.5977309,2.014625,-1.9861777,1.1769092,-1.3470836,6.4183283,-0.20433834,-1.5728741,2.2384052,2.0401502,0.17726582,1.1860859,jazz
0.37026086,2454.9053024959994,2656.832951090179,5469.10307643419,0.09425926647640061,-23.783524,82.97753,2.3325367,29.473835,6.617635,6.471294,-0.7131462,6.2192426,-3.3741493,5.666733,-0.3564959,3.1994803,-0.2204163,0.37777463,-1.570408,1.4725147,-5.3629036,-0.06967282,-1.1572465,-0.042553965,jazz
0.28570986,1725.4169334350547,2090.801570152939,3504.4330499564967,0.06751573980085074,-168.12302,108.28653,-14.164619,30.451075,3.8777342,4.671604,3.1896064,1.9185194,-1.141935,0.23442608,-5.2540097,-2.556931,-7.2299414,2.7848935,-7.1176996,-4.6768084,-4.0407114,-1.6190147,-2.0196161,-5.0439754,jazz
0.38281018,2481.389015092891,2688.307310573892,5553.607345721043,0.09874629682721713,-50.56663,85.052704,3.554144,22.807993,-1.5852786,6.117116,2.355464,3.6481335,-1.8734157,4.3195443,1.0411175,0.8000356,-0.78082204,0.3634102,-3.3955023,1.4113445,0.4128005,3.64442,-1.3500758,1.225985,jazz
0.37988174,1574.6463671829852,2069.285703526503,3338.7955880220416,0.055842305926140756,-69.5685,126.005775,-5.1523347,30.784006,8.314671,5.0899944,-3.9117014,5.3798714,-10.785663,9.033116,-8.26383,4.794732,-5.127155,2.209799,-4.7823753,0.6222684,0.030014144,1.2363702,4.036509,5.0908628,jazz
0.24762301,1337.4754415369625,1518.245530938781,2754.218251522622,0.07649135368329467,-235.768,144.793,-22.58673,62.568592,-9.311703,2.0413146,-0.33443806,1.9954767,5.5275984,0.30634004,9.457296,2.8999717,2.5643601,8.44084,-2.321456,2.5683546,-0.0582818,-1.6265243,3.2606683,-1.3092275,jazz
0.25776848,1579.4904385281918,1854.0441353693254,2967.528042471482,0.0883246111723543,-118.42058,122.299965,-12.95524,26.843906,4.3731456,6.901014,-6.818572,-0.39132205,-8.270934,-5.011242,-4.3508162,0.3212635,-4.5426025,2.8382194,-5.16909,5.335265,-1.2362924,3.5804713,-0.5130634,0.3269437,jazz
0.23671955,1353.6838211633806,1566.36278487432,2829.7093650304523,0.054932207076566125,-177.28911,144.35587,-17.279642,55.699066,-21.24643,0.36000824,-1.5879892,-10.4141445,-5.185568,-0.5061223,-8.733985,3.863238,-7.9621005,-3.0134351,-2.7393262,-2.6032815,-2.2233856,-1.9524304,-0.025340589,0.76739025,jazz
0.28506336,1381.9736111236975,1642.0034563864149,2830.4671072904584,0.06120433645108275,-204.45587,138.61685,-10.798212,46.56223,-22.315174,9.6791315,-11.097612,-17.796028,-7.5825224,-1.6122707,-7.660363,-1.0230839,-9.981721,-6.6606545,-3.8583808,-5.074795,-2.0351856,-0.25589913,-3.1773665,-2.4398565,jazz
0.25411937,2011.4676640409414,2227.9945717089186,3914.221729535238,0.08750241686001546,-159.16353,91.98929,-16.739979,27.382221,6.128926,3.2511926,7.155528,4.0335264,3.6071334,3.5579116,-0.56491035,-3.7183385,-4.7292423,-2.6044018,-3.2993197,-3.5367427,-0.8835068,-2.3078895,-0.949412,-5.4529824,jazz
0.27650076,1116.2165448685432,1543.6865056572144,1954.125693336717,0.05004033135150812,-238.00815,155.91663,-9.195623,13.170737,6.5855145,8.898473,4.0010195,0.27070358,1.767213,3.357363,1.174495,3.611321,1.1503391,4.8037653,3.4812195,2.0668688,6.538361,5.657732,1.7955647,-0.25696433,jazz
0.27727386,970.8828229986416,1300.5303528296135,1794.2837106656032,0.04257072336620263,-228.4183,170.4724,-16.104668,43.98449,1.0998523,4.0123296,1.0950077,-7.2033834,-12.534755,-4.426028,-6.0713964,-1.3284556,-3.1476536,-6.472996,-3.303771,2.1495986,-2.3033009,-7.364572,-5.207276,-2.868388,jazz
0.2504918,1336.1537045530652,1554.2495044714958,2751.820122172274,0.058720635150812064,-202.7882,145.76976,-23.583513,47.85333,-14.369945,1.656524,-7.067867,-11.121252,-4.602236,-3.605166,-3.7993145,2.0405145,0.85041004,-2.0264409,-1.040564,-1.4517177,0.78571975,-0.40366802,-2.3409472,-2.0123568,jazz
